Year,Month,Day,TAVG,TMAX,TMIN
2012,5,22,65,70,60
2012,5,23,69.5,75,64
2012,5,24,64,66,62
2012,5,25,67.5,75,60
2012,5,26,75.5,84,67
2012,5,27,72.5,81,64
2012,5,28,80,89,71
2012,5,29,78.5,89,68
2012,5,30,72,76,68
2012,5,31,72.5,79,66
2012,6,1,68,74,62
2012,6,2,68,75,61
2012,6,3,67,76,58
2012,6,4,58.5,63,54
2012,6,5,57.5,64,51
2012,6,6,63,72,54
2012,6,7,68,78,58
2012,6,8,70.5,81,60
2012,6,9,71,78,64
2012,6,10,75,84,66
2012,6,11,70.5,77,64
2012,6,12,68.5,72,65
2012,6,13,66.5,69,64
2012,6,14,69.5,77,62
2012,6,15,70,80,60
2012,6,16,70,80,60
2012,6,17,65.5,73,58
2012,6,18,64.5,72,57
2012,6,19,70,77,63
2012,6,20,82,94,70
2012,6,21,86.5,94,79
2012,6,22,80,90,70
2012,6,23,76.5,84,69
2012,6,24,75,84,66
2012,6,25,68,74,62
2012,6,26,65,72,58
2012,6,27,71.5,81,62
2012,6,28,78,88,68
2012,6,29,80.5,93,68
2012,6,30,85,93,77
2012,7,1,84,94,74
2012,7,2,80,88,72
2012,7,3,80,89,71
2012,7,4,81,92,70
2012,7,5,86,95,77
2012,7,6,82.5,93,72
2012,7,7,84.5,97,72
2012,7,8,82,92,72
2012,7,9,79.5,86,73
2012,7,10,78,87,69
2012,7,11,78,85,71
2012,7,12,79.5,89,70
2012,7,13,81.5,89,74
2012,7,14,79,85,73
2012,7,15,80,89,71
2012,7,16,80.5,91,70
2012,7,17,85,96,74
2012,7,18,86.5,100,73
2012,7,19,72,76,68
2012,7,20,66.5,72,61
2012,7,21,69.5,78,61
2012,7,22,74,83,65
2012,7,23,78.5,86,71
2012,7,24,82.5,91,74
2012,7,25,76,85,67
2012,7,26,78,88,68
2012,7,27,79,87,71
2012,7,28,74.5,81,68
2012,7,29,74,80,68
2012,7,30,74.5,81,68
2012,7,31,75,80,70
2012,8,1,74,78,70
2012,8,2,78.5,87,70
2012,8,3,82,89,75
2012,8,4,82.5,90,75
2012,8,5,82,91,73
2012,8,6,79,86,72
2012,8,7,75.5,83,68
2012,8,8,79.5,86,73
2012,8,9,80.5,88,73
2012,8,10,75,80,70
2012,8,11,81,87,75
2012,8,12,80,87,73
2012,8,13,77.5,86,69
2012,8,14,75.5,79,72
2012,8,15,74.5,82,67
2012,8,16,75.5,85,66
2012,8,17,76.5,88,65
2012,8,18,71,79,63
2012,8,19,68,74,62
2012,8,20,71.5,78,65
2012,8,21,74,82,66
2012,8,22,75,82,68
2012,8,23,77,85,69
2012,8,24,78,87,69
2012,8,25,78,86,70
2012,8,26,76,84,68
2012,8,27,75.5,81,70
2012,8,28,80,87,73
2012,8,29,73,79,67
2012,8,30,71.5,82,61
2012,8,31,80,91,69
2012,9,1,82.5,91,74
2012,9,2,76.5,82,71
2012,9,3,75,79,71
2012,9,4,75,80,70
2012,9,5,75.5,80,71
2012,9,6,74.5,80,69
2012,9,7,79,87,71
2012,9,8,72,81,63
2012,9,9,70.5,78,63
2012,9,10,65,72,58
2012,9,11,63.5,73,54
2012,9,12,69.5,80,59
2012,9,13,72,81,63
2012,9,14,72,80,64
2012,9,15,66.5,73,60
2012,9,16,65.5,75,56
2012,9,17,67.5,78,57
2012,9,18,71,75,67
2012,9,19,63.5,70,57
2012,9,20,61.5,69,54
2012,9,21,67.5,75,60
2012,9,22,68,76,60
2012,9,23,61.5,68,55
2012,9,24,60,67,53
2012,9,25,63,72,54
2012,9,26,70,77,63
2012,9,27,69,75,63
2012,9,28,64.5,69,60
2012,9,29,61,65,57
2012,9,30,61.5,68,55
2012,10,1,61,70,52
2012,10,2,65.5,69,62
2012,10,3,68,73,63
2012,10,4,70,74,66
2012,10,5,69.5,78,61
2012,10,6,65.5,77,54
2012,10,7,50,54,46
2012,10,8,49.5,55,44
2012,10,9,54,58,50
2012,10,10,59.5,66,53
2012,10,11,53,59,47
2012,10,12,49,56,42
2012,10,13,45.5,53,38
2012,10,14,61.5,70,53
2012,10,15,65,71,59
2012,10,16,53.5,59,48
2012,10,17,52.5,61,44
2012,10,18,57.5,65,50
2012,10,19,63.5,66,61
2012,10,20,61.5,69,54
2012,10,21,57,65,49
2012,10,22,57.5,66,49
2012,10,23,59.5,65,54
2012,10,24,57.5,59,56
2012,10,25,58.5,62,55
2012,10,26,61,65,57
2012,10,27,62,65,59
2012,10,28,57,59,55
2012,10,29,57,62,52
2012,10,30,50.5,54,47
2012,10,31,47,50,44
2012,11,1,47,51,43
2012,11,2,47.5,53,42
2012,11,3,45.5,51,40
2012,11,4,45,51,39
2012,11,5,40,45,35
2012,11,6,36.5,42,31
2012,11,7,36,41,31
2012,11,8,40,48,32
2012,11,9,44.5,53,36
2012,11,10,48.5,55,42
2012,11,11,57,64,50
2012,11,12,57,66,48
2012,11,13,51,62,40
2012,11,14,42,47,37
2012,11,15,40,45,35
2012,11,16,42,46,38
2012,11,17,45,51,39
2012,11,18,43.5,49,38
2012,11,19,42,47,37
2012,11,20,45.5,51,40
2012,11,21,46.5,53,40
2012,11,22,47.5,54,41
2012,11,23,49.5,56,43
2012,11,24,42.5,50,35
2012,11,25,36.5,40,33
2012,11,26,42,48,36
2012,11,27,38,42,34
2012,11,28,37.5,41,34
2012,11,29,38.5,43,34
2012,11,30,42,46,38
2012,12,1,38.5,41,36
2012,12,2,46.5,52,41
2012,12,3,54.5,60,49
2012,12,4,54.5,62,47
2012,12,5,46.5,58,35
2012,12,6,34.5,40,29
2012,12,7,40.5,46,35
2012,12,8,47,50,44
2012,12,9,46,50,42
2012,12,10,51.5,59,44
2012,12,11,49.5,58,41
2012,12,12,39.5,43,36
2012,12,13,41,46,36
2012,12,14,42.5,48,37
2012,12,15,42.5,47,38
2012,12,16,44.5,47,42
2012,12,17,41.5,43,40
2012,12,18,48.5,54,43
2012,12,19,43,47,39
2012,12,20,41,47,35
2012,12,21,46,56,36
2012,12,22,37,38,36
2012,12,23,38.5,42,35
2012,12,24,36.5,40,33
2012,12,25,36.5,41,32
2012,12,26,33.5,39,28
2012,12,27,34.5,39,30
2012,12,28,33.5,37,30
2012,12,29,32,34,30
2012,12,30,31,34,28
2012,12,31,33,38,28
2013,1,1,33,40,26
2013,1,2,27.5,33,22
2013,1,3,28,32,24
2013,1,4,33.5,37,30
2013,1,5,37,42,32
2013,1,6,40,46,34
2013,1,7,41,45,37
2013,1,8,41.5,48,35
2013,1,9,44,49,39
2013,1,10,43.5,47,40
2013,1,11,41.5,46,37
2013,1,12,44.5,47,42
2013,1,13,46.5,50,43
2013,1,14,47,56,38
2013,1,15,36.5,38,35
2013,1,16,34.5,37,32
2013,1,17,39,43,35
2013,1,18,30,35,25
2013,1,19,40.5,51,30
2013,1,20,41.5,53,30
2013,1,21,29,32,26
2013,1,22,20,27,13
2013,1,23,15.5,20,11
2013,1,24,17,22,12
2013,1,25,18.5,24,13
2013,1,26,21,27,15
2013,1,27,26.5,34,19
2013,1,28,32.5,36,29
2013,1,29,42.5,49,36
2013,1,30,49,59,39
2013,1,31,45.5,61,30
2013,2,1,27.5,31,24
2013,2,2,24,29,19
2013,2,3,27,30,24
2013,2,4,26.5,30,23
2013,2,5,30,32,28
2013,2,6,34,39,29
2013,2,7,29,32,26
2013,2,8,30.5,34,27
2013,2,9,26.5,32,21
2013,2,10,27,36,18
2013,2,11,39.5,45,34
2013,2,12,40,44,36
2013,2,13,38.5,44,33
2013,2,14,39.5,46,33
2013,2,15,46,55,37
2013,2,16,36,41,31
2013,2,17,25,32,18
2013,2,18,26,35,17
2013,2,19,41,49,33
2013,2,20,31.5,38,25
2013,2,21,29,34,24
2013,2,22,31.5,38,25
2013,2,23,39,42,36
2013,2,24,40.5,47,34
2013,2,25,38.5,45,32
2013,2,26,39.5,44,35
2013,2,27,41.5,47,36
2013,2,28,45,51,39
2013,3,1,40.5,45,36
2013,3,2,35.5,40,31
2013,3,3,34.5,40,29
2013,3,4,34.5,42,27
2013,3,5,40,49,31
2013,3,6,40,42,38
2013,3,7,35.5,38,33
2013,3,8,36.5,42,31
2013,3,9,45,55,35
2013,3,10,43,50,36
2013,3,11,47,54,40
2013,3,12,50,57,43
2013,3,13,45,52,38
2013,3,14,35,41,29
2013,3,15,38.5,47,30
2013,3,16,36.5,41,32
2013,3,17,33.5,38,29
2013,3,18,31.5,35,28
2013,3,19,38,43,33
2013,3,20,38.5,45,32
2013,3,21,35,40,30
2013,3,22,34.5,41,28
2013,3,23,39,46,32
2013,3,24,40,47,33
2013,3,25,38,40,36
2013,3,26,45,53,37
2013,3,27,44.5,53,36
2013,3,28,44,51,37
2013,3,29,47.5,55,40
2013,3,30,49.5,59,40
2013,3,31,49,54,44
2013,4,1,49.5,62,37
2013,4,2,38,43,33
2013,4,3,39.5,46,33
2013,4,4,43,53,33
2013,4,5,52.5,64,41
2013,4,6,43.5,52,35
2013,4,7,47.5,55,40
2013,4,8,62,73,51
2013,4,9,66.5,82,51
2013,4,10,64.5,74,55
2013,4,11,53.5,60,47
2013,4,12,44,47,41
2013,4,13,49.5,58,41
2013,4,14,51.5,57,46
2013,4,15,51.5,59,44
2013,4,16,55,63,47
2013,4,17,63,71,55
2013,4,18,55,59,51
2013,4,19,63,71,55
2013,4,20,51.5,60,43
2013,4,21,46,55,37
2013,4,22,48,55,41
2013,4,23,47,53,41
2013,4,24,56.5,69,44
2013,4,25,56,66,46
2013,4,26,58.5,67,50
2013,4,27,59.5,71,48
2013,4,28,60,69,51
2013,4,29,54.5,57,52
2013,4,30,59.5,68,51
2013,5,1,58,69,47
2013,5,2,60.5,72,49
2013,5,3,57.5,66,49
2013,5,4,58.5,69,48
2013,5,5,55,64,46
2013,5,6,57.5,69,46
2013,5,7,63,74,52
2013,5,8,59,63,55
2013,5,9,61,68,54
2013,5,10,69,79,59
2013,5,11,65.5,70,61
2013,5,12,60.5,70,51
2013,5,13,51.5,58,45
2013,5,14,51.5,61,42
2013,5,15,60.5,69,52
2013,5,16,70.5,79,62
2013,5,17,65,72,58
2013,5,18,60.5,65,56
2013,5,19,57,59,55
2013,5,20,68.5,79,58
2013,5,21,77,86,68
2013,5,22,68.5,78,59
2013,5,23,72,80,64
2013,5,24,55,65,45
2013,5,25,49.5,54,45
2013,5,26,57,66,48
2013,5,27,62,73,51
2013,5,28,62,68,56
2013,5,29,70,82,58
2013,5,30,81,90,72
2013,5,31,82.5,90,75
2013,6,1,81.5,90,73
2013,6,2,78.5,88,69
2013,6,3,72,78,66
2013,6,4,66,75,57
2013,6,5,66,74,58
2013,6,6,64.5,70,59
2013,6,7,61,63,59
2013,6,8,67,77,57
2013,6,9,71.5,80,63
2013,6,10,66,70,62
2013,6,11,72,80,64
2013,6,12,70.5,76,65
2013,6,13,62,69,55
2013,6,14,62.5,72,53
2013,6,15,70.5,80,61
2013,6,16,72.5,80,65
2013,6,17,76.5,84,69
2013,6,18,74,84,64
2013,6,19,68,77,59
2013,6,20,71,80,62
2013,6,21,73,82,64
2013,6,22,74.5,84,65
2013,6,23,79,88,70
2013,6,24,83,92,74
2013,6,25,82,91,73
2013,6,26,79.5,85,74
2013,6,27,79.5,86,73
2013,6,28,79,85,73
2013,6,29,77,83,71
2013,6,30,79.5,86,73
2013,7,1,74.5,77,72
2013,7,2,77,82,72
2013,7,3,78,83,73
2013,7,4,81,87,75
2013,7,5,83,90,76
2013,7,6,85,92,78
2013,7,7,85,92,78
2013,7,8,81,89,73
2013,7,9,81,88,74
2013,7,10,80,85,75
2013,7,11,80,84,76
2013,7,12,72.5,77,68
2013,7,13,74,81,67
2013,7,14,82,90,74
2013,7,15,86,94,78
2013,7,16,85.5,94,77
2013,7,17,88,97,79
2013,7,18,89.5,98,81
2013,7,19,89.5,96,83
2013,7,20,87,93,81
2013,7,21,82.5,89,76
2013,7,22,80.5,86,75
2013,7,23,80,87,73
2013,7,24,75.5,83,68
2013,7,25,66,68,64
2013,7,26,74,83,65
2013,7,27,76,82,70
2013,7,28,74,78,70
2013,7,29,77,85,69
2013,7,30,75,83,67
2013,7,31,75,83,67
2013,8,1,71,76,66
2013,8,2,75,83,67
2013,8,3,73,78,68
2013,8,4,73,80,66
2013,8,5,70,78,62
2013,8,6,73,82,64
2013,8,7,75,80,70
2013,8,8,75.5,81,70
2013,8,9,79.5,85,74
2013,8,10,76.5,83,70
2013,8,11,73,81,65
2013,8,12,76,82,70
2013,8,13,72.5,77,68
2013,8,14,67.5,74,61
2013,8,15,68.5,78,59
2013,8,16,73,82,64
2013,8,17,74,84,64
2013,8,18,72,76,68
2013,8,19,72.5,79,66
2013,8,20,78,88,68
2013,8,21,81,90,72
2013,8,22,74.5,78,71
2013,8,23,76.5,82,71
2013,8,24,72.5,80,65
2013,8,25,73.5,83,64
2013,8,26,76,84,68
2013,8,27,79,87,71
2013,8,28,78.5,86,71
2013,8,29,75.5,80,71
2013,8,30,77.5,85,70
2013,8,31,79.5,86,73
2013,9,1,79.5,84,75
2013,9,2,78,82,74
2013,9,3,75,82,68
2013,9,4,73.5,82,65
2013,9,5,72,80,64
2013,9,6,64.5,72,57
2013,9,7,69.5,80,59
2013,9,8,73.5,83,64
2013,9,9,65,73,57
2013,9,10,77.5,87,68
2013,9,11,86.5,96,77
2013,9,12,78.5,87,70
2013,9,13,68,77,59
2013,9,14,60.5,67,54
2013,9,15,62,73,51
2013,9,16,64.5,73,56
2013,9,17,57.5,65,50
2013,9,18,61.5,72,51
2013,9,19,66.5,78,55
2013,9,20,69.5,79,60
2013,9,21,69,77,61
2013,9,22,61.5,69,54
2013,9,23,58,66,50
2013,9,24,60,73,47
2013,9,25,62.5,73,52
2013,9,26,64.5,71,58
2013,9,27,63,69,57
2013,9,28,64.5,73,56
2013,9,29,64.5,72,57
2013,9,30,65.5,75,56
2013,10,1,70.5,82,59
2013,10,2,73.5,83,64
2013,10,3,70.5,78,63
2013,10,4,76,86,66
2013,10,5,70,76,64
2013,10,6,67.5,70,65
2013,10,7,68,76,60
2013,10,8,60.5,67,54
2013,10,9,57.5,62,53
2013,10,10,59.5,65,54
2013,10,11,64,68,60
2013,10,12,66,72,60
2013,10,13,60.5,65,56
2013,10,14,59,66,52
2013,10,15,62.5,72,53
2013,10,16,61.5,67,56
2013,10,17,67,73,61
2013,10,18,61.5,68,55
2013,10,19,58,64,52
2013,10,20,56.5,63,50
2013,10,21,58,66,50
2013,10,22,59,67,51
2013,10,23,50,55,45
2013,10,24,47.5,54,41
2013,10,25,46.5,53,40
2013,10,26,48,55,41
2013,10,27,52,58,46
2013,10,28,52,61,43
2013,10,29,50,56,44
2013,10,30,53.5,60,47
2013,10,31,59.5,66,53
2013,11,1,64.5,70,59
2013,11,2,61.5,68,55
2013,11,3,46,55,37
2013,11,4,40.5,46,35
2013,11,5,48,55,41
2013,11,6,55,61,49
2013,11,7,54,64,44
2013,11,8,45,50,40
2013,11,9,44,50,38
2013,11,10,52.5,61,44
2013,11,11,48,53,43
2013,11,12,41.5,52,31
2013,11,13,34,39,29
2013,11,14,42.5,52,33
2013,11,15,50.5,57,44
2013,11,16,52.5,60,45
2013,11,17,55.5,60,51
2013,11,18,58,65,51
2013,11,19,43.5,51,36
2013,11,20,38,44,32
2013,11,21,43.5,52,35
2013,11,22,54,57,51
2013,11,23,42.5,54,31
2013,11,24,26.5,30,23
2013,11,25,29,35,23
2013,11,26,40,47,33
2013,11,27,48.5,62,35
2013,11,28,32.5,35,30
2013,11,29,34,39,29
2013,11,30,32,39,25
2013,12,1,42.5,49,36
2013,12,2,45,49,41
2013,12,3,45.5,53,38
2013,12,4,46.5,52,41
2013,12,5,54,60,48
2013,12,6,49.5,62,37
2013,12,7,36.5,41,32
2013,12,8,31,33,29
2013,12,9,35,39,31
2013,12,10,33.5,37,30
2013,12,11,30,33,27
2013,12,12,26.5,30,23
2013,12,13,29,35,23
2013,12,14,28,34,22
2013,12,15,35,40,30
2013,12,16,29,33,25
2013,12,17,28,32,24
2013,12,18,30,37,23
2013,12,19,38.5,47,30
2013,12,20,47,53,41
2013,12,21,58,65,51
2013,12,22,66,71,61
2013,12,23,53,64,42
2013,12,24,34,42,26
2013,12,25,25,31,19
2013,12,26,33,36,30
2013,12,27,35.5,40,31
2013,12,28,45.5,55,36
2013,12,29,44.5,48,41
2013,12,30,34,45,23
2013,12,31,26.5,32,21
2014,1,1,28.5,33,24
2014,1,2,25.5,33,18
2014,1,3,13.5,18,9
2014,1,4,18.5,29,8
2014,1,5,33.5,40,27
2014,1,6,37,55,19
2014,1,7,11.5,19,4
2014,1,8,15.5,22,9
2014,1,9,27,32,22
2014,1,10,33.5,37,30
2014,1,11,47.5,58,37
2014,1,12,46,54,38
2014,1,13,44,51,37
2014,1,14,48,52,44
2014,1,15,43,47,39
2014,1,16,39,42,36
2014,1,17,38.5,44,33
2014,1,18,35,41,29
2014,1,19,31,38,24
2014,1,20,38.5,46,31
2014,1,21,21,31,11
2014,1,22,11,17,5
2014,1,23,13.5,20,7
2014,1,24,15,20,10
2014,1,25,23.5,28,19
2014,1,26,25.5,34,17
2014,1,27,32.5,44,21
2014,1,28,16.5,21,12
2014,1,29,18.5,23,14
2014,1,30,23,30,16
2014,1,31,32,39,25
2014,2,1,40.5,45,36
2014,2,2,47.5,56,39
2014,2,3,35,43,27
2014,2,4,28.5,35,22
2014,2,5,31.5,34,29
2014,2,6,26.5,32,21
2014,2,7,28,32,24
2014,2,8,25,29,21
2014,2,9,26,31,21
2014,2,10,25,29,21
2014,2,11,21,26,16
2014,2,12,19,25,13
2014,2,13,30,36,24
2014,2,14,35.5,40,31
2014,2,15,32,37,27
2014,2,16,25.5,30,21
2014,2,17,25,32,18
2014,2,18,32.5,39,26
2014,2,19,39.5,45,34
2014,2,20,44,51,37
2014,2,21,42.5,49,36
2014,2,22,47,54,40
2014,2,23,48.5,54,43
2014,2,24,35.5,44,27
2014,2,25,28.5,33,24
2014,2,26,25.5,31,20
2014,2,27,24,34,14
2014,2,28,16.5,24,9
2014,3,1,28.5,37,20
2014,3,2,36,40,32
2014,3,3,24.5,32,17
2014,3,4,21,29,13
2014,3,5,32.5,39,26
2014,3,6,23.5,31,16
2014,3,7,31.5,37,26
2014,3,8,46,57,35
2014,3,9,40,44,36
2014,3,10,43.5,51,36
2014,3,11,55.5,66,45
2014,3,12,44,56,32
2014,3,13,25,32,18
2014,3,14,34,46,22
2014,3,15,50,58,42
2014,3,16,36,42,30
2014,3,17,29,35,23
2014,3,18,35.5,43,28
2014,3,19,39,46,32
2014,3,20,47,54,40
2014,3,21,45,51,39
2014,3,22,52,63,41
2014,3,23,34.5,42,27
2014,3,24,28,35,21
2014,3,25,32.5,39,26
2014,3,26,30,36,24
2014,3,27,33,44,22
2014,3,28,49.5,62,37
2014,3,29,51,59,43
2014,3,30,44,49,39
2014,3,31,46,56,36
2014,4,1,49.5,60,39
2014,4,2,48,54,42
2014,4,3,56.5,67,46
2014,4,4,43.5,47,40
2014,4,5,47,54,40
2014,4,6,48.5,61,36
2014,4,7,48,53,43
2014,4,8,55,64,46
2014,4,9,53,61,45
2014,4,10,50,58,42
2014,4,11,65.5,75,56
2014,4,12,61.5,73,50
2014,4,13,65.5,77,54
2014,4,14,67,75,59
2014,4,15,48,63,33
2014,4,16,40,49,31
2014,4,17,42,48,36
2014,4,18,42,49,35
2014,4,19,54.5,68,41
2014,4,20,52.5,60,45
2014,4,21,54,67,41
2014,4,22,61,71,51
2014,4,23,52.5,61,44
2014,4,24,52,62,42
2014,4,25,53.5,63,44
2014,4,26,56.5,67,46
2014,4,27,53,59,47
2014,4,28,56,67,45
2014,4,29,47.5,52,43
2014,4,30,46.5,52,41
2014,5,1,64.5,78,51
2014,5,2,63,70,56
2014,5,3,62.5,71,54
2014,5,4,59.5,65,54
2014,5,5,60,70,50
2014,5,6,61.5,71,52
2014,5,7,59.5,69,50
2014,5,8,56,59,53
2014,5,9,59,63,55
2014,5,10,70,83,57
2014,5,11,71,82,60
2014,5,12,74.5,85,64
2014,5,13,63,73,53
2014,5,14,61.5,71,52
2014,5,15,64.5,71,58
2014,5,16,63,68,58
2014,5,17,61.5,70,53
2014,5,18,59,67,51
2014,5,19,60.5,72,49
2014,5,20,65.5,78,53
2014,5,21,68.5,74,63
2014,5,22,63,67,59
2014,5,23,63.5,71,56
2014,5,24,63.5,70,57
2014,5,25,67.5,80,55
2014,5,26,76,86,66
2014,5,27,75,86,64
2014,5,28,59,64,54
2014,5,29,58.5,66,51
2014,5,30,65,75,55
2014,5,31,65,73,57
2014,6,1,66,77,55
2014,6,2,69.5,80,59
2014,6,3,76,87,65
2014,6,4,72.5,82,63
2014,6,5,68.5,76,61
2014,6,6,68.5,76,61
2014,6,7,71,82,60
2014,6,8,76,86,66
2014,6,9,68,73,63
2014,6,10,71,77,65
2014,6,11,65.5,70,61
2014,6,12,66.5,73,60
2014,6,13,72,79,65
2014,6,14,67,74,60
2014,6,15,69.5,80,59
2014,6,16,72,81,63
2014,6,17,80,89,71
2014,6,18,82.5,89,76
2014,6,19,72.5,77,68
2014,6,20,71.5,79,64
2014,6,21,70,78,62
2014,6,22,71.5,79,64
2014,6,23,73,81,65
2014,6,24,74.5,81,68
2014,6,25,77.5,85,70
2014,6,26,77.5,85,70
2014,6,27,75,83,67
2014,6,28,76.5,87,66
2014,6,29,75.5,83,68
2014,6,30,76.5,84,69
2014,7,1,80.5,89,72
2014,7,2,81.5,91,72
2014,7,3,78,87,69
2014,7,4,69.5,74,65
2014,7,5,72,81,63
2014,7,6,75,84,66
2014,7,7,81,90,72
2014,7,8,81,91,71
2014,7,9,79.5,88,71
2014,7,10,77.5,83,72
2014,7,11,78.5,86,71
2014,7,12,78,85,71
2014,7,13,77.5,83,72
2014,7,14,78,84,72
2014,7,15,79,86,72
2014,7,16,74.5,81,68
2014,7,17,74,81,67
2014,7,18,72.5,81,64
2014,7,19,72,76,68
2014,7,20,73,80,66
2014,7,21,76,85,67
2014,7,22,78.5,86,71
2014,7,23,80,88,72
2014,7,24,75,80,70
2014,7,25,74,82,66
2014,7,26,75,81,69
2014,7,27,78,85,71
2014,7,28,75,82,68
2014,7,29,70,76,64
2014,7,30,71.5,80,63
2014,7,31,75,82,68
2014,8,1,77.5,84,71
2014,8,2,68.5,74,63
2014,8,3,71,76,66
2014,8,4,77,84,70
2014,8,5,80.5,90,71
2014,8,6,76.5,83,70
2014,8,7,74.5,83,66
2014,8,8,74,83,65
2014,8,9,76.5,87,66
2014,8,10,78,88,68
2014,8,11,79,87,71
2014,8,12,74.5,79,70
2014,8,13,75,82,68
2014,8,14,70,77,63
2014,8,15,67,73,61
2014,8,16,70.5,78,63
2014,8,17,74,82,66
2014,8,18,72,81,63
2014,8,19,73,83,63
2014,8,20,77,84,70
2014,8,21,74,83,65
2014,8,22,72,79,65
2014,8,23,72,77,67
2014,8,24,72,80,64
2014,8,25,76,88,64
2014,8,26,79.5,89,70
2014,8,27,80,90,70
2014,8,28,74,82,66
2014,8,29,70.5,80,61
2014,8,30,72.5,80,65
2014,8,31,81.5,90,73
2014,9,1,81.5,88,75
2014,9,2,84.5,92,77
2014,9,3,79,86,72
2014,9,4,78,87,69
2014,9,5,79.5,87,72
2014,9,6,79,91,67
2014,9,7,73,81,65
2014,9,8,70,75,65
2014,9,9,68,73,63
2014,9,10,71.5,80,63
2014,9,11,76,83,69
2014,9,12,70,78,62
2014,9,13,63.5,69,58
2014,9,14,62,71,53
2014,9,15,63,71,55
2014,9,16,64,70,58
2014,9,17,64,73,55
2014,9,18,66.5,76,57
2014,9,19,60,66,54
2014,9,20,66,75,57
2014,9,21,71,75,67
2014,9,22,63,71,55
2014,9,23,61.5,71,52
2014,9,24,64.5,71,58
2014,9,25,60.5,64,57
2014,9,26,67.5,77,58
2014,9,27,71.5,83,60
2014,9,28,74,84,64
2014,9,29,73,79,67
2014,9,30,66.5,71,62
2014,10,1,63,65,61
2014,10,2,65.5,70,61
2014,10,3,63.5,71,56
2014,10,4,60.5,69,52
2014,10,5,53.5,61,46
2014,10,6,59.5,69,50
2014,10,7,67,71,63
2014,10,8,67.5,73,62
2014,10,9,61.5,68,55
2014,10,10,58,64,52
2014,10,11,55,60,50
2014,10,12,55.5,63,48
2014,10,13,58.5,65,52
2014,10,14,69.5,76,63
2014,10,15,73,77,69
2014,10,16,66,71,61
2014,10,17,65,71,59
2014,10,18,63,70,56
2014,10,19,50,56,44
2014,10,20,51,60,42
2014,10,21,61,67,55
2014,10,22,54,58,50
2014,10,23,51.5,53,50
2014,10,24,57,63,51
2014,10,25,58.5,67,50
2014,10,26,58,63,53
2014,10,27,55.5,63,48
2014,10,28,62.5,72,53
2014,10,29,61.5,72,51
2014,10,30,53,59,47
2014,10,31,50,55,45
2014,11,1,44.5,47,42
2014,11,2,44.5,48,41
2014,11,3,50,61,39
2014,11,4,60.5,68,53
2014,11,5,60,64,56
2014,11,6,52.5,57,48
2014,11,7,46.5,53,40
2014,11,8,42,48,36
2014,11,9,51.5,57,46
2014,11,10,52.5,61,44
2014,11,11,56.5,64,49
2014,11,12,56,65,47
2014,11,13,42,48,36
2014,11,14,38.5,42,35
2014,11,15,37.5,42,33
2014,11,16,40,45,35
2014,11,17,46,52,40
2014,11,18,34.5,45,24
2014,11,19,29,36,22
2014,11,20,38,45,31
2014,11,21,32.5,37,28
2014,11,22,36,44,28
2014,11,23,50,57,43
2014,11,24,61,69,53
2014,11,25,59.5,68,51
2014,11,26,42.5,51,34
2014,11,27,36,38,34
2014,11,28,33,37,29
2014,11,29,36,45,27
2014,11,30,50,55,45
2014,12,1,53.5,65,42
2014,12,2,39,43,35
2014,12,3,43.5,46,41
2014,12,4,41,45,37
2014,12,5,39,44,34
2014,12,6,44.5,50,39
2014,12,7,36,42,30
2014,12,8,30.5,37,24
2014,12,9,39,42,36
2014,12,10,36,40,32
2014,12,11,34.5,38,31
2014,12,12,35,38,32
2014,12,13,39,44,34
2014,12,14,42,46,38
2014,12,15,42.5,48,37
2014,12,16,43.5,49,38
2014,12,17,48,54,42
2014,12,18,39.5,42,37
2014,12,19,34.5,38,31
2014,12,20,31.5,33,30
2014,12,21,33.5,36,31
2014,12,22,39.5,44,35
2014,12,23,44.5,46,43
2014,12,24,51,58,44
2014,12,25,53,62,44
2014,12,26,45,50,40
2014,12,27,49.5,55,44
2014,12,28,48.5,54,43
2014,12,29,39,44,34
2014,12,30,31,34,28
2014,12,31,29.5,32,27
2015,1,1,33,39,27
2015,1,2,38.5,42,35
2015,1,3,37.5,42,33
2015,1,4,48.5,56,41
2015,1,5,35,49,21
2015,1,6,20.5,22,19
2015,1,7,16,23,9
2015,1,8,14.5,21,8
2015,1,9,26,33,19
2015,1,10,19.5,23,16
2015,1,11,27.5,37,18
2015,1,12,37,39,35
2015,1,13,26.5,36,17
2015,1,14,24,32,16
2015,1,15,30,35,25
2015,1,16,31.5,43,20
2015,1,17,24.5,32,17
2015,1,18,36.5,42,31
2015,1,19,39,42,36
2015,1,20,36,40,32
2015,1,21,30.5,36,25
2015,1,22,35.5,40,31
2015,1,23,33.5,39,28
2015,1,24,36,39,33
2015,1,25,36.5,42,31
2015,1,26,26.5,31,22
2015,1,27,25,30,20
2015,1,28,25,34,16
2015,1,29,27.5,36,19
2015,1,30,28.5,38,19
2015,1,31,19.5,26,13
2015,2,1,28,36,20
2015,2,2,24,34,14
2015,2,3,19.5,26,13
2015,2,4,33.5,43,24
2015,2,5,28,42,14
2015,2,6,19.5,27,12
2015,2,7,32.5,40,25
2015,2,8,33,37,29
2015,2,9,27,29,25
2015,2,10,33,40,26
2015,2,11,28,34,22
2015,2,12,28,40,16
2015,2,13,14.5,21,8
2015,2,14,24,32,16
2015,2,15,14.5,25,4
